x	y	precise_y	difference
+3.8600e-02	+9.6214e-01	+9.6214e-01	-1.8568e-06
+3.8700e-02	+9.6204e-01	+9.6204e-01	-1.8614e-06
+3.8800e-02	+9.6194e-01	+9.6194e-01	-1.8660e-06
+3.8900e-02	+9.6185e-01	+9.6185e-01	-1.8707e-06
+3.9000e-02	+9.6175e-01	+9.6175e-01	-1.8753e-06
+3.9100e-02	+9.6166e-01	+9.6165e-01	-1.8799e-06
+3.9200e-02	+9.6156e-01	+9.6156e-01	-1.8845e-06
+3.9300e-02	+9.6146e-01	+9.6146e-01	-1.8891e-06
+3.9400e-02	+9.6137e-01	+9.6137e-01	-1.8938e-06
+3.9500e-02	+9.6127e-01	+9.6127e-01	-1.8984e-06
+3.9600e-02	+9.6118e-01	+9.6117e-01	-1.9030e-06
+3.9700e-02	+9.6108e-01	+9.6108e-01	-1.9076e-06
+3.9800e-02	+9.6098e-01	+9.6098e-01	-1.9122e-06
+3.9900e-02	+9.6089e-01	+9.6089e-01	-1.9168e-06
+4.0000e-02	+9.6079e-01	+9.6079e-01	-1.9215e-06
+4.0100e-02	+9.6070e-01	+9.6069e-01	-1.9261e-06
+4.0200e-02	+9.6060e-01	+9.6060e-01	-1.9307e-06
+4.0300e-02	+9.6050e-01	+9.6050e-01	-1.9353e-06
+4.0400e-02	+9.6041e-01	+9.6041e-01	-1.9399e-06
+4.0500e-02	+9.6031e-01	+9.6031e-01	-1.9445e-06
+4.0600e-02	+9.6022e-01	+9.6021e-01	-1.9491e-06
+4.0700e-02	+9.6012e-01	+9.6012e-01	-1.9537e-06
+4.0800e-02	+9.6002e-01	+9.6002e-01	-1.9583e-06
+4.0900e-02	+9.5993e-01	+9.5993e-01	-1.9629e-06
+4.1000e-02	+9.5983e-01	+9.5983e-01	-1.9675e-06
+4.1100e-02	+9.5974e-01	+9.5973e-01	-1.9721e-06
+4.1200e-02	+9.5964e-01	+9.5964e-01	-1.9767e-06
+4.1300e-02	+9.5954e-01	+9.5954e-01	-1.9813e-06
+4.1400e-02	+9.5945e-01	+9.5945e-01	-1.9859e-06
+4.1500e-02	+9.5935e-01	+9.5935e-01	-1.9905e-06
+4.1600e-02	+9.5926e-01	+9.5925e-01	-1.9951e-06
+4.1700e-02	+9.5916e-01	+9.5916e-01	-1.9997e-06
+4.1800e-02	+9.5906e-01	+9.5906e-01	-2.0043e-06
+4.1900e-02	+9.5897e-01	+9.5897e-01	-2.0089e-06
+4.2000e-02	+9.5887e-01	+9.5887e-01	-2.0135e-06
+4.2100e-02	+9.5878e-01	+9.5877e-01	-2.0181e-06
+4.2200e-02	+9.5868e-01	+9.5868e-01	-2.0227e-06
+4.2300e-02	+9.5858e-01	+9.5858e-01	-2.0273e-06
+4.2400e-02	+9.5849e-01	+9.5849e-01	-2.0319e-06
+4.2500e-02	+9.5839e-01	+9.5839e-01	-2.0364e-06
+4.2600e-02	+9.5830e-01	+9.5829e-01	-2.0410e-06
+4.2700e-02	+9.5820e-01	+9.5820e-01	-2.0456e-06
+4.2800e-02	+9.5811e-01	+9.5810e-01	-2.0502e-06
+4.2900e-02	+9.5801e-01	+9.5801e-01	-2.0548e-06
+4.3000e-02	+9.5791e-01	+9.5791e-01	-2.0594e-06
+4.3100e-02	+9.5782e-01	+9.5782e-01	-2.0640e-06
+4.3200e-02	+9.5772e-01	+9.5772e-01	-2.0685e-06
+4.3300e-02	+9.5763e-01	+9.5762e-01	-2.0731e-06
+4.3400e-02	+9.5753e-01	+9.5753e-01	-2.0777e-06
+4.3500e-02	+9.5743e-01	+9.5743e-01	-2.0823e-06
+4.3600e-02	+9.5734e-01	+9.5734e-01	-2.0869e-06
+4.3700e-02	+9.5724e-01	+9.5724e-01	-2.0914e-06
+4.3800e-02	+9.5715e-01	+9.5715e-01	-2.0960e-06
+4.3900e-02	+9.5705e-01	+9.5705e-01	-2.1006e-06
+4.4000e-02	+9.5696e-01	+9.5695e-01	-2.1052e-06
+4.4100e-02	+9.5686e-01	+9.5686e-01	-2.1097e-06
+4.4200e-02	+9.5676e-01	+9.5676e-01	-2.1143e-06
+4.4300e-02	+9.5667e-01	+9.5667e-01	-2.1189e-06
+4.4400e-02	+9.5657e-01	+9.5657e-01	-2.1234e-06
+4.4500e-02	+9.5648e-01	+9.5648e-01	-2.1280e-06
+4.4600e-02	+9.5638e-01	+9.5638e-01	-2.1326e-06
+4.4700e-02	+9.5629e-01	+9.5628e-01	-2.1372e-06
+4.4800e-02	+9.5619e-01	+9.5619e-01	-2.1417e-06
+4.4900e-02	+9.5610e-01	+9.5609e-01	-2.1463e-06
+4.5000e-02	+9.5600e-01	+9.5600e-01	-2.1509e-06
+4.5100e-02	+9.5590e-01	+9.5590e-01	-2.1554e-06
+4.5200e-02	+9.5581e-01	+9.5581e-01	-2.1600e-06
+4.5300e-02	+9.5571e-01	+9.5571e-01	-2.1645e-06
+4.5400e-02	+9.5562e-01	+9.5562e-01	-2.1691e-06
+4.5500e-02	+9.5552e-01	+9.5552e-01	-2.1737e-06
+4.5600e-02	+9.5543e-01	+9.5542e-01	-2.1782e-06
+4.5700e-02	+9.5533e-01	+9.5533e-01	-2.1828e-06
+4.5800e-02	+9.5524e-01	+9.5523e-01	-2.1873e-06
+4.5900e-02	+9.5514e-01	+9.5514e-01	-2.1919e-06
+4.6000e-02	+9.5504e-01	+9.5504e-01	-2.1965e-06
+4.6100e-02	+9.5495e-01	+9.5495e-01	-2.2010e-06
+4.6200e-02	+9.5485e-01	+9.5485e-01	-2.2056e-06
+4.6300e-02	+9.5476e-01	+9.5476e-01	-2.2101e-06
+4.6400e-02	+9.5466e-01	+9.5466e-01	-2.2147e-06
+4.6500e-02	+9.5457e-01	+9.5456e-01	-2.2192e-06
+4.6600e-02	+9.5447e-01	+9.5447e-01	-2.2238e-06
+4.6700e-02	+9.5438e-01	+9.5437e-01	-2.2283e-06
+4.6800e-02	+9.5428e-01	+9.5428e-01	-2.2329e-06
+4.6900e-02	+9.5419e-01	+9.5418e-01	-2.2374e-06
+4.7000e-02	+9.5409e-01	+9.5409e-01	-2.2420e-06
+4.7100e-02	+9.5399e-01	+9.5399e-01	-2.2465e-06
+4.7200e-02	+9.5390e-01	+9.5390e-01	-2.2510e-06
+4.7300e-02	+9.5380e-01	+9.5380e-01	-2.2556e-06
+4.7400e-02	+9.5371e-01	+9.5371e-01	-2.2601e-06
+4.7500e-02	+9.5361e-01	+9.5361e-01	-2.2647e-06
+4.7600e-02	+9.5352e-01	+9.5352e-01	-2.2692e-06
+4.7700e-02	+9.5342e-01	+9.5342e-01	-2.2738e-06
+4.7800e-02	+9.5333e-01	+9.5332e-01	-2.2783e-06
+4.7900e-02	+9.5323e-01	+9.5323e-01	-2.2828e-06
+4.8000e-02	+9.5314e-01	+9.5313e-01	-2.2874e-06
+4.8100e-02	+9.5304e-01	+9.5304e-01	-2.2919e-06
+4.8200e-02	+9.5295e-01	+9.5294e-01	-2.2964e-06
+4.8300e-02	+9.5285e-01	+9.5285e-01	-2.3010e-06
+4.8400e-02	+9.5275e-01	+9.5275e-01	-2.3055e-06
+4.8500e-02	+9.5266e-01	+9.5266e-01	-2.3100e-06
+4.8600e-02	+9.5256e-01	+9.5256e-01	-2.3146e-06
+4.8700e-02	+9.5247e-01	+9.5247e-01	-2.3191e-06
+4.8800e-02	+9.5237e-01	+9.5237e-01	-2.3236e-06
+4.8900e-02	+9.5228e-01	+9.5228e-01	-2.3282e-06
+4.9000e-02	+9.5218e-01	+9.5218e-01	-2.3327e-06
+4.9100e-02	+9.5209e-01	+9.5209e-01	-2.3372e-06
+4.9200e-02	+9.5199e-01	+9.5199e-01	-2.3417e-06
+4.9300e-02	+9.5190e-01	+9.5190e-01	-2.3463e-06
+4.9400e-02	+9.5180e-01	+9.5180e-01	-2.3508e-06
+4.9500e-02	+9.5171e-01	+9.5171e-01	-2.3553e-06
+4.9600e-02	+9.5161e-01	+9.5161e-01	-2.3598e-06
+4.9700e-02	+9.5152e-01	+9.5151e-01	-2.3644e-06
+4.9800e-02	+9.5142e-01	+9.5142e-01	-2.3689e-06
+4.9900e-02	+9.5133e-01	+9.5132e-01	-2.3734e-06
+5.0000e-02	+9.5123e-01	+9.5123e-01	-2.3779e-06
+5.0100e-02	+9.5114e-01	+9.5113e-01	-2.3824e-06
+5.0200e-02	+9.5104e-01	+9.5104e-01	-2.3870e-06
+5.0300e-02	+9.5095e-01	+9.5094e-01	-2.3915e-06
+5.0400e-02	+9.5085e-01	+9.5085e-01	-2.3960e-06
+5.0500e-02	+9.5076e-01	+9.5075e-01	-2.4005e-06
+5.0600e-02	+9.5066e-01	+9.5066e-01	-2.4050e-06
+5.0700e-02	+9.5057e-01	+9.5056e-01	-2.4095e-06
+5.0800e-02	+9.5047e-01	+9.5047e-01	-2.4140e-06
+5.0900e-02	+9.5038e-01	+9.5037e-01	-2.4185e-06
+5.1000e-02	+9.5028e-01	+9.5028e-01	-2.4231e-06
+5.1100e-02	+9.5019e-01	+9.5018e-01	-2.4276e-06
+5.1200e-02	+9.5009e-01	+9.5009e-01	-2.4321e-06
+5.1300e-02	+9.5000e-01	+9.4999e-01	-2.4366e-06
+5.1400e-02	+9.4990e-01	+9.4990e-01	-2.4411e-06
+5.1500e-02	+9.4981e-01	+9.4980e-01	-2.4456e-06
+5.1600e-02	+9.4971e-01	+9.4971e-01	-2.4501e-06
+5.1700e-02	+9.4962e-01	+9.4961e-01	-2.4546e-06
+5.1800e-02	+9.4952e-01	+9.4952e-01	-2.4591e-06
+5.1900e-02	+9.4943e-01	+9.4942e-01	-2.4636e-06
+5.2000e-02	+9.4933e-01	+9.4933e-01	-2.4681e-06
+5.2100e-02	+9.4924e-01	+9.4923e-01	-2.4726e-06
+5.2200e-02	+9.4914e-01	+9.4914e-01	-2.4771e-06
+5.2300e-02	+9.4905e-01	+9.4904e-01	-2.4816e-06
+5.2400e-02	+9.4895e-01	+9.4895e-01	-2.4861e-06
+5.2500e-02	+9.4886e-01	+9.4885e-01	-2.4906e-06
+5.2600e-02	+9.4876e-01	+9.4876e-01	-2.4951e-06
+5.2700e-02	+9.4867e-01	+9.4866e-01	-2.4996e-06
+5.2800e-02	+9.4857e-01	+9.4857e-01	-2.5041e-06
+5.2900e-02	+9.4848e-01	+9.4847e-01	-2.5086e-06
+5.3000e-02	+9.4838e-01	+9.4838e-01	-2.5130e-06
+5.3100e-02	+9.4829e-01	+9.4829e-01	-2.5175e-06
+5.3200e-02	+9.4819e-01	+9.4819e-01	-2.5220e-06
+5.3300e-02	+9.4810e-01	+9.4810e-01	-2.5265e-06
+5.3400e-02	+9.4800e-01	+9.4800e-01	-2.5310e-06
+5.3500e-02	+9.4791e-01	+9.4791e-01	-2.5355e-06
+5.3600e-02	+9.4781e-01	+9.4781e-01	-2.5400e-06
+5.3700e-02	+9.4772e-01	+9.4772e-01	-2.5445e-06
+5.3800e-02	+9.4762e-01	+9.4762e-01	-2.5489e-06
+5.3900e-02	+9.4753e-01	+9.4753e-01	-2.5534e-06
+5.4000e-02	+9.4743e-01	+9.4743e-01	-2.5579e-06
+5.4100e-02	+9.4734e-01	+9.4734e-01	-2.5624e-06
+5.4200e-02	+9.4725e-01	+9.4724e-01	-2.5669e-06
+5.4300e-02	+9.4715e-01	+9.4715e-01	-2.5713e-06
+5.4400e-02	+9.4706e-01	+9.4705e-01	-2.5758e-06
+5.4500e-02	+9.4696e-01	+9.4696e-01	-2.5803e-06
+5.4600e-02	+9.4687e-01	+9.4686e-01	-2.5848e-06
+5.4700e-02	+9.4677e-01	+9.4677e-01	-2.5892e-06
+5.4800e-02	+9.4668e-01	+9.4667e-01	-2.5937e-06
+5.4900e-02	+9.4658e-01	+9.4658e-01	-2.5982e-06
+5.5000e-02	+9.4649e-01	+9.4649e-01	-2.6027e-06
+5.5100e-02	+9.4639e-01	+9.4639e-01	-2.6071e-06
+5.5200e-02	+9.4630e-01	+9.4630e-01	-2.6116e-06
+5.5300e-02	+9.4620e-01	+9.4620e-01	-2.6161e-06
+5.5400e-02	+9.4611e-01	+9.4611e-01	-2.6205e-06
+5.5500e-02	+9.4601e-01	+9.4601e-01	-2.6250e-06
+5.5600e-02	+9.4592e-01	+9.4592e-01	-2.6295e-06
+5.5700e-02	+9.4583e-01	+9.4582e-01	-2.6339e-06
+5.5800e-02	+9.4573e-01	+9.4573e-01	-2.6384e-06
+5.5900e-02	+9.4564e-01	+9.4563e-01	-2.6429e-06
+5.6000e-02	+9.4554e-01	+9.4554e-01	-2.6473e-06
+5.6100e-02	+9.4545e-01	+9.4544e-01	-2.6518e-06
+5.6200e-02	+9.4535e-01	+9.4535e-01	-2.6563e-06
+5.6300e-02	+9.4526e-01	+9.4526e-01	-2.6607e-06
+5.6400e-02	+9.4516e-01	+9.4516e-01	-2.6652e-06
+5.6500e-02	+9.4507e-01	+9.4507e-01	-2.6696e-06
+5.6600e-02	+9.4497e-01	+9.4497e-01	-2.6741e-06
+5.6700e-02	+9.4488e-01	+9.4488e-01	-2.6786e-06
+5.6800e-02	+9.4479e-01	+9.4478e-01	-2.6830e-06
+5.6900e-02	+9.4469e-01	+9.4469e-01	-2.6875e-06
+5.7000e-02	+9.4460e-01	+9.4459e-01	-2.6919e-06
+5.7100e-02	+9.4450e-01	+9.4450e-01	-2.6964e-06
+5.7200e-02	+9.4441e-01	+9.4441e-01	-2.7008e-06
+5.7300e-02	+9.4431e-01	+9.4431e-01	-2.7053e-06
+5.7400e-02	+9.4422e-01	+9.4422e-01	-2.7097e-06
+5.7500e-02	+9.4412e-01	+9.4412e-01	-2.7142e-06
+5.7600e-02	+9.4403e-01	+9.4403e-01	-2.7186e-06
+5.7700e-02	+9.4394e-01	+9.4393e-01	-2.7231e-06
+5.7800e-02	+9.4384e-01	+9.4384e-01	-2.7275e-06
+5.7900e-02	+9.4375e-01	+9.4374e-01	-2.7320e-06
+5.8000e-02	+9.4365e-01	+9.4365e-01	-2.7364e-06
+5.8100e-02	+9.4356e-01	+9.4356e-01	-2.7409e-06
+5.8200e-02	+9.4346e-01	+9.4346e-01	-2.7453e-06
+5.8300e-02	+9.4337e-01	+9.4337e-01	-2.7497e-06
+5.8400e-02	+9.4328e-01	+9.4327e-01	-2.7542e-06
+5.8500e-02	+9.4318e-01	+9.4318e-01	-2.7586e-06
+5.8600e-02	+9.4309e-01	+9.4308e-01	-2.7631e-06
+5.8700e-02	+9.4299e-01	+9.4299e-01	-2.7675e-06
+5.8800e-02	+9.4290e-01	+9.4290e-01	-2.7719e-06
+5.8900e-02	+9.4280e-01	+9.4280e-01	-2.7764e-06
+5.9000e-02	+9.4271e-01	+9.4271e-01	-2.7808e-06
+5.9100e-02	+9.4262e-01	+9.4261e-01	-2.7852e-06
+5.9200e-02	+9.4252e-01	+9.4252e-01	-2.7897e-06
+5.9300e-02	+9.4243e-01	+9.4242e-01	-2.7941e-06
+5.9400e-02	+9.4233e-01	+9.4233e-01	-2.7985e-06
+5.9500e-02	+9.4224e-01	+9.4224e-01	-2.8030e-06
+5.9600e-02	+9.4214e-01	+9.4214e-01	-2.8074e-06
+5.9700e-02	+9.4205e-01	+9.4205e-01	-2.8118e-06
+5.9800e-02	+9.4196e-01	+9.4195e-01	-2.8163e-06
+5.9900e-02	+9.4186e-01	+9.4186e-01	-2.8207e-06
+6.0000e-02	+9.4177e-01	+9.4176e-01	-2.8251e-06
+6.0100e-02	+9.4167e-01	+9.4167e-01	-2.8295e-06
+6.0200e-02	+9.4158e-01	+9.4158e-01	-2.8340e-06
+6.0300e-02	+9.4148e-01	+9.4148e-01	-2.8384e-06
+6.0400e-02	+9.4139e-01	+9.4139e-01	-2.8428e-06
+6.0500e-02	+9.4130e-01	+9.4129e-01	-2.8472e-06
+6.0600e-02	+9.4120e-01	+9.4120e-01	-2.8516e-06
+6.0700e-02	+9.4111e-01	+9.4111e-01	-2.8561e-06
+6.0800e-02	+9.4101e-01	+9.4101e-01	-2.8605e-06
+6.0900e-02	+9.4092e-01	+9.4092e-01	-2.8649e-06
+6.1000e-02	+9.4083e-01	+9.4082e-01	-2.8693e-06
+6.1100e-02	+9.4073e-01	+9.4073e-01	-2.8737e-06
+6.1200e-02	+9.4064e-01	+9.4064e-01	-2.8782e-06
+6.1300e-02	+9.4054e-01	+9.4054e-01	-2.8826e-06
+6.1400e-02	+9.4045e-01	+9.4045e-01	-2.8870e-06
+6.1500e-02	+9.4036e-01	+9.4035e-01	-2.8914e-06
+6.1600e-02	+9.4026e-01	+9.4026e-01	-2.8958e-06
+6.1700e-02	+9.4017e-01	+9.4016e-01	-2.9002e-06
+6.1800e-02	+9.4007e-01	+9.4007e-01	-2.9046e-06
+6.1900e-02	+9.3998e-01	+9.3998e-01	-2.9090e-06
+6.2000e-02	+9.3989e-01	+9.3988e-01	-2.9134e-06
+6.2100e-02	+9.3979e-01	+9.3979e-01	-2.9179e-06
+6.2200e-02	+9.3970e-01	+9.3969e-01	-2.9223e-06
+6.2300e-02	+9.3960e-01	+9.3960e-01	-2.9267e-06
+6.2400e-02	+9.3951e-01	+9.3951e-01	-2.9311e-06
+6.2500e-02	+9.3942e-01	+9.3941e-01	-2.9355e-06
+6.2600e-02	+9.3932e-01	+9.3932e-01	-2.9399e-06
+6.2700e-02	+9.3923e-01	+9.3923e-01	-2.9443e-06
+6.2800e-02	+9.3913e-01	+9.3913e-01	-2.9487e-06
+6.2900e-02	+9.3904e-01	+9.3904e-01	-2.9531e-06
+6.3000e-02	+9.3895e-01	+9.3894e-01	-2.9575e-06
+6.3100e-02	+9.3885e-01	+9.3885e-01	-2.9619e-06
+6.3200e-02	+9.3876e-01	+9.3876e-01	-2.9663e-06
+6.3300e-02	+9.3866e-01	+9.3866e-01	-2.9707e-06
+6.3400e-02	+9.3857e-01	+9.3857e-01	-2.9751e-06
+6.3500e-02	+9.3848e-01	+9.3847e-01	-2.9795e-06
+6.3600e-02	+9.3838e-01	+9.3838e-01	-2.9839e-06
+6.3700e-02	+9.3829e-01	+9.3829e-01	-2.9882e-06
+6.3800e-02	+9.3820e-01	+9.3819e-01	-2.9926e-06
+6.3900e-02	+9.3810e-01	+9.3810e-01	-2.9970e-06
+6.4000e-02	+9.3801e-01	+9.3800e-01	-3.0014e-06
+6.4100e-02	+9.3791e-01	+9.3791e-01	-3.0058e-06
+6.4200e-02	+9.3782e-01	+9.3782e-01	-3.0102e-06
+6.4300e-02	+9.3773e-01	+9.3772e-01	-3.0146e-06
+6.4400e-02	+9.3763e-01	+9.3763e-01	-3.0190e-06
+6.4500e-02	+9.3754e-01	+9.3754e-01	-3.0234e-06
+6.4600e-02	+9.3745e-01	+9.3744e-01	-3.0277e-06
+6.4700e-02	+9.3735e-01	+9.3735e-01	-3.0321e-06
+6.4800e-02	+9.3726e-01	+9.3725e-01	-3.0365e-06
+6.4900e-02	+9.3716e-01	+9.3716e-01	-3.0409e-06
+6.5000e-02	+9.3707e-01	+9.3707e-01	-3.0453e-06
+6.5100e-02	+9.3698e-01	+9.3697e-01	-3.0497e-06
+6.5200e-02	+9.3688e-01	+9.3688e-01	-3.0540e-06
+6.5300e-02	+9.3679e-01	+9.3679e-01	-3.0584e-06
+6.5400e-02	+9.3670e-01	+9.3669e-01	-3.0628e-06
+6.5500e-02	+9.3660e-01	+9.3660e-01	-3.0672e-06
+6.5600e-02	+9.3651e-01	+9.3651e-01	-3.0715e-06
+6.5700e-02	+9.3641e-01	+9.3641e-01	-3.0759e-06
+6.5800e-02	+9.3632e-01	+9.3632e-01	-3.0803e-06
+6.5900e-02	+9.3623e-01	+9.3622e-01	-3.0847e-06
+6.6000e-02	+9.3613e-01	+9.3613e-01	-3.0890e-06
+6.6100e-02	+9.3604e-01	+9.3604e-01	-3.0934e-06
+6.6200e-02	+9.3595e-01	+9.3594e-01	-3.0978e-06
+6.6300e-02	+9.3585e-01	+9.3585e-01	-3.1021e-06
+6.6400e-02	+9.3576e-01	+9.3576e-01	-3.1065e-06
+6.6500e-02	+9.3567e-01	+9.3566e-01	-3.1109e-06
+6.6600e-02	+9.3557e-01	+9.3557e-01	-3.1152e-06
+6.6700e-02	+9.3548e-01	+9.3548e-01	-3.1196e-06
+6.6800e-02	+9.3539e-01	+9.3538e-01	-3.1240e-06
+6.6900e-02	+9.3529e-01	+9.3529e-01	-3.1283e-06
+6.7000e-02	+9.3520e-01	+9.3520e-01	-3.1327e-06
+6.7100e-02	+9.3510e-01	+9.3510e-01	-3.1371e-06
+6.7200e-02	+9.3501e-01	+9.3501e-01	-3.1414e-06
+6.7300e-02	+9.3492e-01	+9.3491e-01	-3.1458e-06
+6.7400e-02	+9.3482e-01	+9.3482e-01	-3.1501e-06
+6.7500e-02	+9.3473e-01	+9.3473e-01	-3.1545e-06
+6.7600e-02	+9.3464e-01	+9.3463e-01	-3.1589e-06
+6.7700e-02	+9.3454e-01	+9.3454e-01	-3.1632e-06
+6.7800e-02	+9.3445e-01	+9.3445e-01	-3.1676e-06
+6.7900e-02	+9.3436e-01	+9.3435e-01	-3.1719e-06
+6.8000e-02	+9.3426e-01	+9.3426e-01	-3.1763e-06
+6.8100e-02	+9.3417e-01	+9.3417e-01	-3.1806e-06
+6.8200e-02	+9.3408e-01	+9.3407e-01	-3.1850e-06
+6.8300e-02	+9.3398e-01	+9.3398e-01	-3.1893e-06
+6.8400e-02	+9.3389e-01	+9.3389e-01	-3.1937e-06
+6.8500e-02	+9.3380e-01	+9.3379e-01	-3.1980e-06
+6.8600e-02	+9.3370e-01	+9.3370e-01	-3.2024e-06
+6.8700e-02	+9.3361e-01	+9.3361e-01	-3.2067e-06
+6.8800e-02	+9.3352e-01	+9.3351e-01	-3.2111e-06
+6.8900e-02	+9.3342e-01	+9.3342e-01	-3.2154e-06
+6.9000e-02	+9.3333e-01	+9.3333e-01	-3.2198e-06
+6.9100e-02	+9.3324e-01	+9.3323e-01	-3.2241e-06
+6.9200e-02	+9.3314e-01	+9.3314e-01	-3.2285e-06
+6.9300e-02	+9.3305e-01	+9.3305e-01	-3.2328e-06
+6.9400e-02	+9.3296e-01	+9.3295e-01	-3.2371e-06
+6.9500e-02	+9.3286e-01	+9.3286e-01	-3.2415e-06
+6.9600e-02	+9.3277e-01	+9.3277e-01	-3.2458e-06
+6.9700e-02	+9.3268e-01	+9.3267e-01	-3.2502e-06
+6.9800e-02	+9.3258e-01	+9.3258e-01	-3.2545e-06
+6.9900e-02	+9.3249e-01	+9.3249e-01	-3.2588e-06
+7.0000e-02	+9.3240e-01	+9.3239e-01	-3.2632e-06
+7.0100e-02	+9.3230e-01	+9.3230e-01	-3.2675e-06
+7.0200e-02	+9.3221e-01	+9.3221e-01	-3.2718e-06
+7.0300e-02	+9.3212e-01	+9.3211e-01	-3.2762e-06
+7.0400e-02	+9.3202e-01	+9.3202e-01	-3.2805e-06
+7.0500e-02	+9.3193e-01	+9.3193e-01	-3.2848e-06
+7.0600e-02	+9.3184e-01	+9.3183e-01	-3.2892e-06
+7.0700e-02	+9.3174e-01	+9.3174e-01	-3.2935e-06
+7.0800e-02	+9.3165e-01	+9.3165e-01	-3.2978e-06
+7.0900e-02	+9.3156e-01	+9.3156e-01	-3.3021e-06
+7.1000e-02	+9.3147e-01	+9.3146e-01	-3.3065e-06
+7.1100e-02	+9.3137e-01	+9.3137e-01	-3.3108e-06
+7.1200e-02	+9.3128e-01	+9.3128e-01	-3.3151e-06
+7.1300e-02	+9.3119e-01	+9.3118e-01	-3.3195e-06
+7.1400e-02	+9.3109e-01	+9.3109e-01	-3.3238e-06
+7.1500e-02	+9.3100e-01	+9.3100e-01	-3.3281e-06
+7.1600e-02	+9.3091e-01	+9.3090e-01	-3.3324e-06
+7.1700e-02	+9.3081e-01	+9.3081e-01	-3.3367e-06
+7.1800e-02	+9.3072e-01	+9.3072e-01	-3.3411e-06
+7.1900e-02	+9.3063e-01	+9.3062e-01	-3.3454e-06
+7.2000e-02	+9.3053e-01	+9.3053e-01	-3.3497e-06
+7.2100e-02	+9.3044e-01	+9.3044e-01	-3.3540e-06
+7.2200e-02	+9.3035e-01	+9.3034e-01	-3.3583e-06
+7.2300e-02	+9.3026e-01	+9.3025e-01	-3.3626e-06
+7.2400e-02	+9.3016e-01	+9.3016e-01	-3.3670e-06
+7.2500e-02	+9.3007e-01	+9.3007e-01	-3.3713e-06
+7.2600e-02	+9.2998e-01	+9.2997e-01	-3.3756e-06
+7.2700e-02	+9.2988e-01	+9.2988e-01	-3.3799e-06
+7.2800e-02	+9.2979e-01	+9.2979e-01	-3.3842e-06
+7.2900e-02	+9.2970e-01	+9.2969e-01	-3.3885e-06
+7.3000e-02	+9.2960e-01	+9.2960e-01	-3.3928e-06
+7.3100e-02	+9.2951e-01	+9.2951e-01	-3.3971e-06
+7.3200e-02	+9.2942e-01	+9.2941e-01	-3.4014e-06
+7.3300e-02	+9.2933e-01	+9.2932e-01	-3.4057e-06
+7.3400e-02	+9.2923e-01	+9.2923e-01	-3.4100e-06
+7.3500e-02	+9.2914e-01	+9.2914e-01	-3.4144e-06
+7.3600e-02	+9.2905e-01	+9.2904e-01	-3.4187e-06
+7.3700e-02	+9.2895e-01	+9.2895e-01	-3.4230e-06
+7.3800e-02	+9.2886e-01	+9.2886e-01	-3.4273e-06
+7.3900e-02	+9.2877e-01	+9.2876e-01	-3.4316e-06
+7.4000e-02	+9.2868e-01	+9.2867e-01	-3.4359e-06
+7.4100e-02	+9.2858e-01	+9.2858e-01	-3.4402e-06
+7.4200e-02	+9.2849e-01	+9.2849e-01	-3.4445e-06
+7.4300e-02	+9.2840e-01	+9.2839e-01	-3.4488e-06
+7.4400e-02	+9.2830e-01	+9.2830e-01	-3.4531e-06
+7.4500e-02	+9.2821e-01	+9.2821e-01	-3.4573e-06
+7.4600e-02	+9.2812e-01	+9.2811e-01	-3.4616e-06
+7.4700e-02	+9.2803e-01	+9.2802e-01	-3.4659e-06
+7.4800e-02	+9.2793e-01	+9.2793e-01	-3.4702e-06
+7.4900e-02	+9.2784e-01	+9.2784e-01	-3.4745e-06
+7.5000e-02	+9.2775e-01	+9.2774e-01	-3.4788e-06
+7.5100e-02	+9.2765e-01	+9.2765e-01	-3.4831e-06
+7.5200e-02	+9.2756e-01	+9.2756e-01	-3.4874e-06
+7.5300e-02	+9.2747e-01	+9.2747e-01	-3.4917e-06
+7.5400e-02	+9.2738e-01	+9.2737e-01	-3.4960e-06
+7.5500e-02	+9.2728e-01	+9.2728e-01	-3.5003e-06
+7.5600e-02	+9.2719e-01	+9.2719e-01	-3.5045e-06
+7.5700e-02	+9.2710e-01	+9.2709e-01	-3.5088e-06
+7.5800e-02	+9.2701e-01	+9.2700e-01	-3.5131e-06
+7.5900e-02	+9.2691e-01	+9.2691e-01	-3.5174e-06
+7.6000e-02	+9.2682e-01	+9.2682e-01	-3.5217e-06
+7.6100e-02	+9.2673e-01	+9.2672e-01	-3.5260e-06
+7.6200e-02	+9.2663e-01	+9.2663e-01	-3.5302e-06
+7.6300e-02	+9.2654e-01	+9.2654e-01	-3.5345e-06
+7.6400e-02	+9.2645e-01	+9.2645e-01	-3.5388e-06
+7.6500e-02	+9.2636e-01	+9.2635e-01	-3.5431e-06
+7.6600e-02	+9.2626e-01	+9.2626e-01	-3.5473e-06
+7.6700e-02	+9.2617e-01	+9.2617e-01	-3.5516e-06
+7.6800e-02	+9.2608e-01	+9.2608e-01	-3.5559e-06
+7.6900e-02	+9.2599e-01	+9.2598e-01	-3.5602e-06
+7.7000e-02	+9.2589e-01	+9.2589e-01	-3.5644e-06
+7.7100e-02	+9.2580e-01	+9.2580e-01	-3.5687e-06
+7.7200e-02	+9.2571e-01	+9.2570e-01	-3.5730e-06
+7.7300e-02	+9.2562e-01	+9.2561e-01	-3.5773e-06
